series,timestamp,value,label
11A,2024-11-01 00:00:00+00:00,13.12,
11A,2024-11-01 00:00:15+00:00,13.16,
11A,2024-11-01 00:00:30+00:00,13.13,
11A,2024-11-01 00:00:45+00:00,13.14,
11A,2024-11-01 00:01:00+00:00,13.46,
11A,2024-11-01 00:01:15+00:00,13.38,
11A,2024-11-01 00:01:30+00:00,13.23,
11A,2024-11-01 00:01:45+00:00,13.19,
11A,2024-11-01 00:02:00+00:00,13.25,
11A,2024-11-01 00:02:15+00:00,18.61,
11A,2024-11-01 00:02:30+00:00,16.630000000000003,
11A,2024-11-01 00:02:45+00:00,16.25,
11A,2024-11-01 00:03:00+00:00,16.22,
11A,2024-11-01 00:03:15+00:00,16.020000000000003,
11A,2024-11-01 00:03:30+00:00,16.14,
11A,2024-11-01 00:03:45+00:00,16.17,
11A,2024-11-01 00:04:00+00:00,16.14,
11A,2024-11-01 00:04:15+00:00,16.04,
11A,2024-11-01 00:04:30+00:00,16.35,
11A,2024-11-01 00:04:45+00:00,16.32,
11A,2024-11-01 00:05:00+00:00,16.18,
11A,2024-11-01 00:05:15+00:00,16.0,
11A,2024-11-01 00:05:30+00:00,16.09,
11A,2024-11-01 00:05:45+00:00,16.17,
11A,2024-11-01 00:06:00+00:00,16.16,
11A,2024-11-01 00:06:15+00:00,16.26,
11A,2024-11-01 00:06:30+00:00,16.3,
11A,2024-11-01 00:06:45+00:00,16.1,
11A,2024-11-01 00:07:00+00:00,16.27,
11A,2024-11-01 00:07:15+00:00,15.98,
11A,2024-11-01 00:07:30+00:00,15.92,
11A,2024-11-01 00:07:45+00:00,15.9,
11A,2024-11-01 00:08:00+00:00,16.07,
11A,2024-11-01 00:08:15+00:00,15.95,
11A,2024-11-01 00:08:30+00:00,15.919999999999998,
11A,2024-11-01 00:08:45+00:00,13.84,
11A,2024-11-01 00:09:00+00:00,13.080000000000002,
11A,2024-11-01 00:09:15+00:00,13.11,
11A,2024-11-01 00:09:30+00:00,13.08,
11A,2024-11-01 00:09:45+00:00,12.96,
11A,2024-11-01 00:10:00+00:00,13.06,
11A,2024-11-01 00:10:15+00:00,13.24,
11A,2024-11-01 00:10:30+00:00,13.38,
11A,2024-11-01 00:10:45+00:00,13.19,
11A,2024-11-01 00:11:00+00:00,13.170000000000002,
11A,2024-11-01 00:11:15+00:00,13.32,
11A,2024-11-01 00:11:30+00:00,13.19,
11A,2024-11-01 00:11:45+00:00,13.09,
11A,2024-11-01 00:12:00+00:00,13.09,
11A,2024-11-01 00:12:15+00:00,11.98,
11A,2024-11-01 00:12:30+00:00,12.03,
11A,2024-11-01 00:12:45+00:00,12.05,
11A,2024-11-01 00:13:00+00:00,12.05,
11A,2024-11-01 00:13:15+00:00,12.34,
11A,2024-11-01 00:13:30+00:00,12.16,
11A,2024-11-01 00:13:45+00:00,12.08,
11A,2024-11-01 00:14:00+00:00,12.07,
11A,2024-11-01 00:14:15+00:00,12.64,
11A,2024-11-01 00:14:30+00:00,12.87,
11A,2024-11-01 00:14:45+00:00,12.6,
11A,2024-11-01 00:15:00+00:00,12.5,
11A,2024-11-01 00:15:15+00:00,13.6,
11A,2024-11-01 00:15:30+00:00,13.57,
11A,2024-11-01 00:15:45+00:00,13.6,
11A,2024-11-01 00:16:00+00:00,13.62,
11A,2024-11-01 00:16:15+00:00,16.7,
11A,2024-11-01 00:16:30+00:00,16.689999999999998,
11A,2024-11-01 00:16:45+00:00,16.509999999999998,
11A,2024-11-01 00:17:00+00:00,16.57,
11A,2024-11-01 00:17:15+00:00,16.240000000000002,
11A,2024-11-01 00:17:30+00:00,16.42,
11A,2024-11-01 00:17:45+00:00,16.48,
11A,2024-11-01 00:18:00+00:00,16.400000000000002,
11A,2024-11-01 00:18:15+00:00,16.35,
11A,2024-11-01 00:18:30+00:00,16.35,
11A,2024-11-01 00:18:45+00:00,15.91,
11A,2024-11-01 00:19:00+00:00,15.85,
11A,2024-11-01 00:19:15+00:00,15.88,
11A,2024-11-01 00:19:30+00:00,15.93,
11A,2024-11-01 00:19:45+00:00,15.91,
11A,2024-11-01 00:20:00+00:00,16.01,
11A,2024-11-01 00:20:15+00:00,16.2,
11A,2024-11-01 00:20:30+00:00,16.02,
11A,2024-11-01 00:20:45+00:00,15.97,
11A,2024-11-01 00:21:00+00:00,15.85,
11A,2024-11-01 00:21:15+00:00,16.06,
