series,timestamp,value,label
2A,2024-11-01 00:00:00+00:00,11.72,
2A,2024-11-01 00:00:15+00:00,11.68,
2A,2024-11-01 00:00:30+00:00,11.75,
2A,2024-11-01 00:00:45+00:00,11.71,
2A,2024-11-01 00:01:00+00:00,11.669999999999998,
2A,2024-11-01 00:01:15+00:00,11.670000000000002,
2A,2024-11-01 00:01:30+00:00,11.84,
2A,2024-11-01 00:01:45+00:00,11.8,
2A,2024-11-01 00:02:00+00:00,10.95,
2A,2024-11-01 00:02:15+00:00,10.92,
2A,2024-11-01 00:02:30+00:00,10.92,
2A,2024-11-01 00:02:45+00:00,14.05,
2A,2024-11-01 00:03:00+00:00,10.81,
2A,2024-11-01 00:03:15+00:00,10.8,
2A,2024-11-01 00:03:30+00:00,11.05,
2A,2024-11-01 00:03:45+00:00,10.97,
2A,2024-11-01 00:04:00+00:00,10.95,
2A,2024-11-01 00:04:15+00:00,9.56,
2A,2024-11-01 00:04:30+00:00,9.54,
2A,2024-11-01 00:04:45+00:00,9.57,
2A,2024-11-01 00:05:00+00:00,9.6,
2A,2024-11-01 00:05:15+00:00,9.56,
2A,2024-11-01 00:05:30+00:00,9.53,
2A,2024-11-01 00:05:45+00:00,9.54,
2A,2024-11-01 00:06:00+00:00,9.5,
2A,2024-11-01 00:06:15+00:00,13.27,
2A,2024-11-01 00:06:30+00:00,10.06,
2A,2024-11-01 00:06:45+00:00,10.010000000000002,
2A,2024-11-01 00:07:00+00:00,10.02,
2A,2024-11-01 00:07:15+00:00,10.03,
2A,2024-11-01 00:07:30+00:00,10.02,
2A,2024-11-01 00:07:45+00:00,9.909999999999998,
2A,2024-11-01 00:08:00+00:00,9.87,
2A,2024-11-01 00:08:15+00:00,9.41,
2A,2024-11-01 00:08:30+00:00,9.47,
2A,2024-11-01 00:08:45+00:00,9.41,
2A,2024-11-01 00:09:00+00:00,9.47,
2A,2024-11-01 00:09:15+00:00,9.55,
2A,2024-11-01 00:09:30+00:00,9.46,
2A,2024-11-01 00:09:45+00:00,12.48,
2A,2024-11-01 00:10:00+00:00,9.34,
2A,2024-11-01 00:10:15+00:00,9.2,
2A,2024-11-01 00:10:30+00:00,9.22,
2A,2024-11-01 00:10:45+00:00,8.93,
2A,2024-11-01 00:11:00+00:00,8.87,
2A,2024-11-01 00:11:15+00:00,8.850000000000001,
2A,2024-11-01 00:11:30+00:00,8.89,
2A,2024-11-01 00:11:45+00:00,8.84,
2A,2024-11-01 00:12:00+00:00,8.84,
2A,2024-11-01 00:12:15+00:00,8.93,
2A,2024-11-01 00:12:30+00:00,8.83,
2A,2024-11-01 00:12:45+00:00,8.799999999999999,
2A,2024-11-01 00:13:00+00:00,8.84,
2A,2024-11-01 00:13:15+00:00,12.150000000000002,
2A,2024-11-01 00:13:30+00:00,8.84,
